n,theta,t.pval,w.pval
20,0.1,0.0767686011088472,0.0869143061748372
20,0.1,0.211834745261486,0.206763155757207
20,0.1,0.767818863288969,0.829607574205437
20,0.1,0.031161098086722,0.0429570099928469
20,0.1,0.583975288079785,0.708442885903349
20,0.1,0.316627501962442,0.300830942817208
20,0.1,0.013828365666628,0.0113593639927247
20,0.1,0.996968137933901,0.997434640226148
20,0.1,0.471947180068971,0.494665816562126
20,0.1,0.190154445478869,0.19170664095218
20,0.1,0.678998810232946,0.680243058796524
20,0.1,0.104966793008004,0.115749358105599
20,0.1,0.0290857747665378,0.0163216778344698
20,0.1,0.390711654051737,0.410074048159844
20,0.1,0.359327070971134,0.300830942817208
20,0.1,0.171343597148126,0.138313530722971
20,0.1,0.452850136686141,0.430993529649041
20,0.1,0.115015091476969,0.110532317711793
20,0.1,0.322716719895458,0.349013775601288
20,0.1,0.0880970319499758,0.0913154192764388
20,0.1,0.659939751169383,0.600296406419151
20,0.1,0.338698372340421,0.379175478159857
20,0.1,0.585161496494352,0.494665816562126
20,0.1,0.429225190770672,0.46271289242465
20,0.1,0.235408541373368,0.291557114096651
20,0.1,0.21056806760833,0.199151161396652
20,0.1,0.0564058849443021,0.0785800279754915
20,0.1,0.307481995734321,0.430993529649041
20,0.1,0.297308876836355,0.319756941203476
20,0.1,0.138727931386219,0.170392425794563
20,0.1,0.214867880409216,0.206763155757207
20,0.1,0.605571783555919,0.610598182192224
20,0.1,0.888415313599384,0.777517987579892
20,0.1,0.954245116047148,0.954456925337614
20,0.1,0.241416364010128,0.329398928871773
20,0.1,0.82968793199198,0.822673898282062
20,0.1,0.214577277823075,0.199151161396652
20,0.1,0.00782550182276799,0.00976838091990193
20,0.1,0.685797728522251,0.641024861970841
20,0.1,0.153218767417439,0.184431197772108
20,0.1,0.0646601347968976,0.0785800279754915
20,0.1,0.49347778902112,0.484001197644376
20,0.1,0.464612453132005,0.452104018936732
20,0.1,0.29505273855594,0.255830621850838
20,0.1,0.111744369914788,0.0869143061748372
20,0.1,0.212496273008101,0.222482012420108
20,0.1,0.0343240908473668,0.0540385369567553
20,0.1,0.0363943471076538,0.0429570099928469
20,0.1,0.79754554575396,0.822673898282062
20,0.1,0.0889070803370131,0.0958756592721868
20,0.1,0.00401502666825148,0.00307247782461788
20,0.1,0.370424770104393,0.473347734444605
20,0.1,0.347754924015339,0.452104018936732
20,0.1,0.184328103438653,0.144383531862373
20,0.1,0.347386328887844,0.319756941203476
20,0.1,0.18458936875205,0.23884526168223
20,0.1,0.18190550762125,0.150626319405639
20,0.1,0.351295875008418,0.273411508883289
20,0.1,0.4400166543346,0.379175478159857
20,0.1,0.0515577105566298,0.0637095352141055
20,0.1,0.0112130874015214,0.0229771149343621
20,0.1,0.263707303880771,0.214540820288753
20,0.1,0.0154360002616466,0.0152056280193824
20,0.1,0.810335941337696,0.87331005057948
20,0.1,0.000838266625195277,0.00108277457022439
20,0.1,0.33166082305725,0.349013775601288
20,0.1,0.762271367254608,0.708442885903349
20,0.1,0.00119622426958668,0.00213337284237318
20,0.1,0.016541175487632,0.0163216778344698
20,0.1,0.0697024270504924,0.0913154192764388
20,0.1,0.0353511131871445,0.0261997609364249
20,0.1,0.399740479231539,0.420506366371337
20,0.1,0.262246323595269,0.310232530902841
20,0.1,0.163945723390181,0.214540820288753
20,0.1,0.961540843957513,0.95175022378195
20,0.1,0.444091338286553,0.420506366371337
20,0.1,0.823364376639938,0.808293359047821
20,0.1,0.440662922321086,0.473347734444605
20,0.1,0.0864344495546639,0.12668994942052
20,0.1,0.930920001994449,0.942872759732072
20,0.1,0.674231319425012,0.752738251751648
20,0.1,0.820106722346819,0.822673898282062
20,0.1,0.112157176894062,0.157042134845975
20,0.1,0.233782118907063,0.264548461453235
20,0.1,0.222586227641525,0.206763155757207
20,0.1,0.165259406400112,0.184431197772108
20,0.1,0.515991676092148,0.515998802355624
20,0.1,0.162796464850509,0.282415818426845
20,0.1,0.449587467438475,0.505334183437874
20,0.1,0.073836960672087,0.0869143061748372
20,0.1,0.960206157606629,0.968283776947993
20,0.1,0.246800870763723,0.214540820288753
20,0.1,0.156221831609861,0.115749358105599
20,0.1,0.559140010638851,0.620824521840143
20,0.1,0.497977888311056,0.558471511078272
20,0.1,0.907916798367393,0.925358219767467
20,0.1,0.198367806921129,0.264548461453235
20,0.1,0.225824709114633,0.310232530902841
20,0.1,0.916458351976398,0.925358219767467
20,0.1,0.428136162310065,0.46271289242465
20,0.1,0.0714707222475952,0.0958756592721868
20,0.1,0.369304510788289,0.410074048159844
20,0.1,0.492516284591482,0.547895981063268
20,0.1,0.10085849375865,0.115749358105599
20,0.1,0.200116330177311,0.206763155757207
20,0.1,0.550770565825789,0.53728710757535
20,0.1,0.579949472657834,0.515998802355624
20,0.1,0.224764181557036,0.310232530902841
20,0.1,0.923740127666504,0.942872759732072
20,0.1,0.902071940321784,0.917329990297539
20,0.1,0.147313671979152,0.115749358105599
20,0.1,0.374287359991412,0.33915310170086
20,0.1,0.0573696809618953,0.100597240218559
20,0.1,0.152722351044769,0.157042134845975
20,0.1,0.00892351864686834,0.00773923533027852
20,0.1,0.402104150535216,0.33915310170086
20,0.1,0.926566508886643,0.921419972024508
20,0.1,0.184195929552826,0.319756941203476
20,0.1,0.307695805969545,0.300830942817208
20,0.1,0.577936972508411,0.558471511078272
20,0.1,0.668158810040498,0.680243058796524
20,0.1,0.00213491261206149,0.00280888346129919
20,0.1,0.833224195803401,0.829607574205437
20,0.1,0.00539026760741122,0.00773923533027852
20,0.1,0.538631790144669,0.505334183437874
20,0.1,0.291038267763531,0.214540820288753
20,0.1,0.167439507080286,0.144383531862373
20,0.1,0.953302907788986,0.966249427462369
20,0.1,0.561616811246578,0.610598182192224
20,0.1,0.280658017056145,0.282415818426845
20,0.1,0.767883931916976,0.752738251751648
20,0.1,0.0613944605432577,0.0913154192764388
20,0.1,0.196507744230593,0.19170664095218
20,0.1,0.223915631613263,0.230584388008096
20,0.1,0.868807877167622,0.921419972024508
20,0.1,0.462953207459909,0.505334183437874
20,0.1,0.0293696484123365,0.0317162230520068
20,0.1,0.684108412570529,0.689767469097159
20,0.1,0.196939814468955,0.206763155757207
20,0.1,0.808599568251394,0.861686469277029
20,0.1,0.563645507739129,0.650986224398712
20,0.1,0.516760949424866,0.547895981063268
20,0.1,0.438427332978072,0.410074048159844
20,0.1,0.250377887911844,0.282415818426845
20,0.1,0.617370894841613,0.650986224398712
20,0.1,0.407181485932304,0.379175478159857
20,0.1,0.526238283852435,0.558471511078272
20,0.1,0.626485493398656,0.650986224398712
20,0.1,0.0964586502323459,0.150626319405639
20,0.1,0.184849269124117,0.170392425794563
20,0.1,0.210830469372784,0.184431197772108
20,0.1,0.416264239924851,0.452104018936732
20,0.1,0.0845497420177695,0.10548216362406
20,0.1,0.0300943552687783,0.0279442194516915
20,0.1,0.544268313132862,0.600296406419151
20,0.1,0.106108813894137,0.115749358105599
20,0.1,0.0635421482758131,0.0708525153705789
20,0.1,0.626589906228602,0.670601071128227
20,0.1,0.0159995324924787,0.0261997609364249
20,0.1,0.462708523816764,0.526652265555395
20,0.1,0.582820336344861,0.650986224398712
20,0.1,0.22295591314458,0.273411508883289
20,0.1,0.875372743627954,0.921419972024508
20,0.1,0.369904282498159,0.369031103172903
20,0.1,0.103632267362918,0.150626319405639
20,0.1,0.478659490031089,0.410074048159844
20,0.1,0.284076581500718,0.300830942817208
20,0.1,0.812603610990786,0.842957865154025
20,0.1,0.581140261381205,0.515998802355624
20,0.1,0.747611157614489,0.752738251751648
20,0.1,0.384990999669384,0.379175478159857
20,0.1,0.981872777457305,0.970218084219148
20,0.1,0.716669805699752,0.708442885903349
20,0.1,0.335471719181538,0.369031103172903
20,0.1,0.504449616750501,0.547895981063268
20,0.1,0.384619383508455,0.379175478159857
20,0.1,0.605763903463228,0.600296406419151
20,0.1,0.00420206201457539,0.00659719143299934
20,0.1,0.088994124072165,0.0869143061748372
20,0.1,0.418553774940413,0.46271289242465
20,0.1,0.807324976436908,0.808293359047821
20,0.1,0.448100570369477,0.410074048159844
20,0.1,0.835444755826656,0.800848838603348
20,0.1,0.177916449904521,0.150626319405639
20,0.1,0.167685134524543,0.157042134845975
20,0.1,0.226628839290804,0.222482012420108
20,0.1,0.420186341658838,0.410074048159844
20,0.1,0.650337005844871,0.689767469097159
20,0.1,0.0673234175765819,0.0510804749765914
20,0.1,0.726759660446738,0.744169378149162
20,0.1,0.426012684156895,0.389401817807776
20,0.1,0.357190677300473,0.420506366371337
20,0.1,0.116048038879698,0.150626319405639
20,0.1,0.263357976153143,0.329398928871773
20,0.1,0.00825083339004502,0.0122338613415656
20,0.1,0.314835838025405,0.255830621850838
20,0.1,0.0592419082686845,0.0540385369567553
20,0.1,0.736975524556394,0.752738251751648
20,0.1,0.137958575981754,0.144383531862373
20,0.1,0.572022787412126,0.641024861970841
20,0.1,0.540505584371742,0.708442885903349
20,0.1,0.464333206392699,0.494665816562126
20,0.1,0.967299198632441,0.961866904868791
20,0.1,0.706461943674533,0.689767469097159
20,0.1,0.284363130853819,0.291557114096651
20,0.1,0.304726957845364,0.264548461453235
20,0.1,0.0470476325844932,0.0785800279754915
20,0.1,0.642592625577453,0.610598182192224
20,0.1,0.0872024718954298,0.0746417802325332
20,0.1,0.0914497345884046,0.0869143061748372
20,0.1,0.858574520144658,0.800848838603348
20,0.1,0.622169272948012,0.726588491116711
20,0.1,0.343222304950493,0.379175478159857
20,0.1,0.0132059498835821,0.0122338613415656
20,0.1,0.625367846620295,0.505334183437874
20,0.1,0.914143145812625,0.93279057908598
20,0.1,0.534787698050126,0.53728710757535
20,0.1,0.238889387563826,0.214540820288753
20,0.1,0.369554559872938,0.441528488921728
20,0.1,0.0115857232460401,0.00837119690193154
20,0.1,0.37006265397852,0.282415818426845
20,0.1,0.355098865023772,0.420506366371337
20,0.1,0.977645554197577,0.982494669900967
20,0.1,0.0923067087343617,0.0672094209140202
20,0.1,0.351625414068658,0.358975138029159
20,0.1,0.0269959958674496,0.0261997609364249
20,0.1,0.571470131018125,0.630968896827097
20,0.1,0.183282045095432,0.170392425794563
20,0.1,0.0907269033044384,0.0672094209140202
20,0.1,0.0166406082222007,0.0187595875002172
20,0.1,0.347562308204952,0.358975138029159
20,0.1,0.855502178905088,0.89451783637594
20,0.1,0.306072128843643,0.282415818426845
20,0.1,0.203109332332074,0.222482012420108
20,0.1,0.680608925957303,0.66084689829914
20,0.1,0.51324213083242,0.473347734444605
20,0.1,0.339898946389817,0.310232530902841
20,0.1,0.62791013452283,0.589925951840156
20,0.1,0.746790447014214,0.670601071128227
20,0.1,0.0535247494758191,0.0540385369567553
20,0.1,0.418907385417623,0.399703593580849
20,0.1,0.631091109287295,0.650986224398712
20,0.1,0.369666720081696,0.369031103172903
20,0.1,0.00511624850897544,0.0131645686513414
20,0.1,0.00443689783892758,0.00560338364420194
20,0.1,0.0424148008021283,0.0404881530480022
20,0.1,0.0136786877213321,0.0122338613415656
20,0.1,0.522311409788469,0.441528488921728
20,0.1,0.101767289280648,0.150626319405639
20,0.1,0.124694975834798,0.132415903173266
20,0.1,0.0787538454788166,0.170392425794563
20,0.1,0.08942006277941,0.0913154192764388
20,0.1,0.442009622155846,0.441528488921728
20,0.1,0.443206481566517,0.349013775601288
20,0.1,0.576419557002766,0.680243058796524
20,0.1,0.00166472212783087,0.00194250287107085
20,0.1,0.882881937246838,0.855616468137627
20,0.1,0.168137401335789,0.222482012420108
20,0.1,0.111698813593153,0.144383531862373
20,0.1,0.66494473202993,0.680243058796524
20,0.1,0.831211583805761,0.917329990297539
20,0.1,0.20352840816566,0.184431197772108
20,0.1,0.809954330346724,0.76115473831777
20,0.1,0.96356765023729,0.959511846951998
20,0.1,0.132992825300781,0.150626319405639
20,0.1,0.685853063964595,0.735451538546765
20,0.1,0.0287158250061054,0.038133095131209
20,0.1,0.803603719119431,0.815568802227892
20,0.1,0.853205578632711,0.815568802227892
20,0.1,0.611380207269034,0.752738251751648
20,0.1,0.720020455953417,0.735451538546765
20,0.1,0.35469388765708,0.389401817807776
20,0.1,0.032698115199982,0.045543074662386
20,0.1,0.306373684696256,0.170392425794563
20,0.1,0.278954179033024,0.349013775601288
20,0.1,0.967783456478151,0.966249427462369
20,0.1,0.00793587477411294,0.0131645686513414
20,0.1,0.105638249172596,0.0869143061748372
20,0.1,0.577306383242698,0.600296406419151
20,0.1,0.468236842970891,0.53728710757535
20,0.1,0.0348310042700902,0.0245451625946862
20,0.1,0.212411647682278,0.291557114096651
20,0.1,0.965666243436366,0.968283776947993
20,0.1,0.628128725652463,0.630968896827097
20,0.1,0.978931621500114,0.966249427462369
20,0.1,0.708310124160708,0.744169378149162
20,0.1,0.275920786513978,0.319756941203476
20,0.1,0.336220198365236,0.319756941203476
20,0.1,0.426511844143154,0.473347734444605
20,0.1,0.166666358097098,0.150626319405639
20,0.1,0.191550602989116,0.222482012420108
20,0.1,0.495163806362714,0.473347734444605
20,0.1,0.0304613319679065,0.038133095131209
20,0.1,0.584433427458058,0.610598182192224
20,0.1,0.160588687500077,0.222482012420108
20,0.1,0.00258590714748057,0.0023405992719723
20,0.1,0.148424476516864,0.100597240218559
20,0.1,0.428807451417784,0.389401817807776
20,0.1,0.675643694304367,0.689767469097159
20,0.1,0.00719438210915426,0.0105383971757237
20,0.1,0.497575266164113,0.494665816562126
20,0.1,0.142912789846756,0.170392425794563
20,0.1,0.592556517664517,0.610598182192224
20,0.1,0.528521529870379,0.547895981063268
20,0.1,0.236359256439,0.222482012420108
20,0.1,0.00528680962163918,0.00515701876634314
20,0.1,0.064448972096174,0.0708525153705789
20,0.1,0.236920774248447,0.255830621850838
20,0.1,0.48009377066807,0.526652265555395
20,0.1,0.834290772420889,0.829607574205437
20,0.1,0.030409446178561,0.115749358105599
20,0.1,0.35040763924677,0.441528488921728
20,0.1,0.79501572603137,0.76115473831777
20,0.1,0.587599711190212,0.505334183437874
20,0.1,0.283092733876129,0.358975138029159
20,0.1,0.518755836333273,0.410074048159844
20,0.1,0.630254849461411,0.670601071128227
20,0.1,0.0326130593735009,0.035888376735695
20,0.1,0.785634505570877,0.76115473831777
20,0.1,0.974031905997592,0.978507683549517
20,0.1,0.573142088151076,0.620824521840143
20,0.1,0.0815608624914525,0.0826700097024612
20,0.1,0.00134547864565302,0.00160546531635181
20,0.1,0.924579302804744,0.942872759732072
20,0.1,0.0714736662967987,0.0958756592721868
20,0.1,0.558167653938918,0.515998802355624
20,0.1,0.783581781709164,0.867584096826734
20,0.1,0.000173468691719171,0.00108277457022439
20,0.1,0.550388288662003,0.430993529649041
20,0.1,0.964839328275385,0.954456925337614
20,0.1,0.26412725068735,0.230584388008096
20,0.1,0.0184549883009577,0.0279442194516915
20,0.1,0.025193354822868,0.0297819157808518
20,0.1,0.667791760868771,0.641024861970841
20,0.1,0.679016865477334,0.769415611991904
20,0.1,0.0955412647253469,0.0746417802325332
20,0.1,0.349236185018962,0.389401817807776
20,0.1,0.24470388734041,0.222482012420108
20,0.1,0.422281679513949,0.420506366371337
20,0.1,0.527333009596282,0.547895981063268
20,0.1,0.270051638675053,0.310232530902841
20,0.1,0.00196643368271373,0.00307247782461788
20,0.1,0.759360496670901,0.822673898282062
20,0.1,0.0920449371208132,0.0958756592721868
20,0.1,0.77467541985017,0.769415611991904
20,0.1,0.775168562202936,0.670601071128227
20,0.1,0.0513077302367469,0.0482497762180501
20,0.1,0.664105202707846,0.735451538546765
20,0.1,0.7100389293133,0.66084689829914
20,0.1,0.355037371444194,0.379175478159857
20,0.1,0.308995742997141,0.273411508883289
20,0.1,0.208936399843573,0.214540820288753
20,0.1,0.959094483826448,0.964111623264305
20,0.1,0.183848863356068,0.264548461453235
20,0.1,0.479933268949621,0.494665816562126
20,0.1,0.328727669854601,0.33915310170086
20,0.1,0.0114466828574554,0.0214923164504825
20,0.1,0.151705211014079,0.163630917761111
20,0.1,0.403577289417511,0.430993529649041
20,0.1,0.170982628704325,0.199151161396652
20,0.1,0.649228332338704,0.630968896827097
20,0.1,0.587862103774531,0.610598182192224
20,0.1,0.282496593603466,0.222482012420108
20,0.1,0.670629070185979,0.815568802227892
20,0.1,0.405808326001389,0.358975138029159
20,0.1,0.231324613647582,0.273411508883289
20,0.1,0.209825333639721,0.230584388008096
20,0.1,0.225207078020447,0.255830621850838
20,0.1,0.708047668417267,0.717584181573155
20,0.1,0.452358952573359,0.399703593580849
20,0.1,0.4063174396067,0.389401817807776
20,0.1,0.8545977443007,0.87331005057948
20,0.1,0.163394074643847,0.163630917761111
20,0.1,0.303860364312245,0.33915310170086
20,0.1,0.684985564811966,0.650986224398712
20,0.1,0.0676852967403394,0.0672094209140202
20,0.1,0.459051472154686,0.441528488921728
20,0.1,0.196780117217784,0.222482012420108
20,0.1,0.237346756507057,0.23884526168223
20,0.1,0.0873918979194544,0.0637095352141055
20,0.1,0.394219880851762,0.494665816562126
20,0.1,0.399842737797101,0.452104018936732
20,0.1,0.13021759217741,0.157042134845975
20,0.1,0.681354889865839,0.708442885903349
20,0.1,0.476935923583685,0.473347734444605
20,0.1,0.390627479733288,0.46271289242465
20,0.1,0.112529963745335,0.144383531862373
20,0.1,0.221479331134153,0.273411508883289
20,0.1,0.0712145973677991,0.0869143061748372
20,0.1,0.0620406624384366,0.0540385369567553
20,0.1,0.265725261944395,0.291557114096651
20,0.1,0.225388690133194,0.247261748248352
20,0.1,0.336375538906377,0.329398928871773
20,0.1,0.150527547111614,0.0913154192764388
20,0.1,0.4900091538417,0.53728710757535
20,0.1,0.0339022827014071,0.0297819157808518
20,0.1,0.0596684543797111,0.0637095352141055
20,0.1,0.187603404075245,0.184431197772108
20,0.1,0.0488389480770164,0.0603498528777825
20,0.1,0.435063821767034,0.473347734444605
20,0.1,0.754036281865347,0.777517987579892
20,0.1,0.532948230528139,0.473347734444605
20,0.1,0.171549510642486,0.177326101717938
20,0.1,0.557237102674501,0.610598182192224
20,0.1,0.860469560115843,0.829607574205437
20,0.1,0.167317391111427,0.132415903173266
20,0.1,0.384946785903591,0.358975138029159
20,0.1,0.0875082352990174,0.132415903173266
20,0.1,0.730775094100528,0.680243058796524
20,0.1,0.241369851996015,0.230584388008096
20,0.1,0.161092451716778,0.206763155757207
20,0.1,0.427403513557373,0.430993529649041
20,0.1,0.413499672970108,0.420506366371337
20,0.1,0.291897180262875,0.310232530902841
20,0.1,0.104362166076113,0.100597240218559
20,0.1,0.259669458560521,0.230584388008096
20,0.1,0.0545510919854628,0.0540385369567553
20,0.1,0.158640505940561,0.177326101717938
20,0.1,0.394589618417033,0.46271289242465
20,0.1,0.931949934708149,0.93279057908598
20,0.1,0.116495771176476,0.115749358105599
20,0.1,0.443019249693208,0.369031103172903
20,0.1,0.756528818106845,0.76115473831777
20,0.1,0.312910870349083,0.282415818426845
20,0.1,0.279016058927553,0.319756941203476
20,0.1,0.14939831801915,0.138313530722971
20,0.1,0.745625410953164,0.777517987579892
20,0.1,0.039532430247446,0.0510804749765914
20,0.1,0.0814302049957288,0.0826700097024612
20,0.1,0.100458836112422,0.110532317711793
20,0.1,0.20621731525287,0.19170664095218
20,0.1,0.548519211580031,0.484001197644376
20,0.1,0.195057500655216,0.206763155757207
20,0.1,0.720270947594672,0.726588491116711
20,0.1,0.120411015914717,0.132415903173266
20,0.1,0.276083073514315,0.300830942817208
20,0.1,0.243137489667141,0.230584388008096
20,0.1,0.128811363668083,0.157042134845975
20,0.1,0.011406224470416,0.00976838091990193
20,0.1,0.570848380170615,0.558471511078272
20,0.1,0.144243327102619,0.12113481074162
20,0.1,0.767975100572117,0.752738251751648
20,0.1,0.15810420086736,0.163630917761111
20,0.1,0.00283880214986079,0.0025653597738523
20,0.1,0.0471066390094242,0.0429570099928469
20,0.1,0.869277796832708,0.867584096826734
20,0.1,0.427439723553762,0.452104018936732
20,0.1,0.245719314251104,0.329398928871773
20,0.1,0.0115727545199729,0.0214923164504825
20,0.1,0.213433963661372,0.247261748248352
20,0.1,0.491022587947735,0.558471511078272
20,0.1,0.73071368225483,0.735451538546765
20,0.1,0.571738797443281,0.558471511078272
20,0.1,0.102010040403949,0.0869143061748372
20,0.1,0.350366560307064,0.310232530902841
20,0.1,0.760884738954524,0.815568802227892
20,0.1,0.0497118780778112,0.0482497762180501
20,0.1,0.126134178186574,0.138313530722971
20,0.1,0.954052825048363,0.93279057908598
20,0.1,0.531079960969574,0.494665816562126
20,0.1,0.248114638875164,0.222482012420108
20,0.1,0.566917525897568,0.579493633628663
20,0.1,0.416525389916951,0.430993529649041
20,0.1,0.0638983391538713,0.0637095352141055
20,0.1,0.0333389483366952,0.0429570099928469
20,0.1,0.00846881428683548,0.00714863646139944
20,0.1,0.0262396171334253,0.0297819157808518
20,0.1,0.885482177879806,0.87886518925838
20,0.1,0.430538118561947,0.441528488921728
20,0.1,0.205008842147543,0.19170664095218
20,0.1,0.709700002691746,0.800848838603348
20,0.1,0.499298852319115,0.558471511078272
20,0.1,0.87132362775263,0.87331005057948
20,0.1,0.587778157984786,0.66084689829914
20,0.1,0.347135601175804,0.329398928871773
20,0.1,0.233004715538619,0.255830621850838
20,0.1,0.158739197588877,0.132415903173266
20,0.1,0.0532627614673915,0.0510804749765914
20,0.1,0.607618771392823,0.547895981063268
20,0.1,0.723279157196682,0.717584181573155
20,0.1,0.437747683587592,0.452104018936732
20,0.1,0.543488896960953,0.441528488921728
20,0.1,0.530917436996702,0.484001197644376
20,0.1,0.147616017683387,0.144383531862373
20,0.1,0.06304378189188,0.0746417802325332
20,0.1,0.0356083272549746,0.0429570099928469
20,0.1,0.0191525922209962,0.0187595875002172
20,0.1,0.000181385435494006,0.000580036644262596
20,0.1,0.0792195547553153,0.0826700097024612
20,0.1,0.000561965335587992,0.000796579739366411
20,0.1,0.410354739692242,0.430993529649041
20,0.1,0.539571338350488,0.589925951840156
20,0.1,0.223861929789725,0.206763155757207
20,0.1,0.107250229551205,0.0869143061748372
20,0.1,0.977750597476898,0.970218084219148
20,0.1,0.64092565895155,0.650986224398712
20,0.1,0.731566039214498,0.744169378149162
20,0.1,0.586113206483135,0.589925951840156
20,0.1,0.0300458565504016,0.0337505725376306
20,0.1,0.44462097290185,0.515998802355624
20,0.1,0.00738169010946647,0.00837119690193154
20,0.1,0.0121666565983767,0.0175053300990332
20,0.1,0.461073442591339,0.526652265555395
20,0.1,0.0689959361128881,0.0603498528777825
20,0.1,0.195180381651999,0.206763155757207
20,0.1,0.111118038773505,0.12113481074162
20,0.1,0.574488334244307,0.589925951840156
20,0.1,0.39536805439497,0.46271289242465
20,0.1,0.236117056144648,0.177326101717938
20,0.1,0.103195316499257,0.163630917761111
20,0.1,0.981962635632311,0.986835431348659
20,0.1,0.114256451335878,0.12113481074162
20,0.1,0.410314428988276,0.589925951840156
20,0.1,0.311049528421437,0.310232530902841
20,0.1,0.0845355307331844,0.0869143061748372
20,0.1,0.0156997224907346,0.0152056280193824
20,0.1,0.669317847535518,0.769415611991904
20,0.1,0.704731025525183,0.769415611991904
20,0.1,0.0384553672414439,0.0429570099928469
20,0.1,0.00326088814927967,0.00280888346129919
20,0.1,0.884147077594989,0.899402759781441
20,0.1,0.19697513094706,0.19170664095218
20,0.1,0.287713119515161,0.273411508883289
20,0.1,0.0943200364626029,0.10548216362406
20,0.1,0.538897413484534,0.600296406419151
20,0.1,0.661835846249904,0.689767469097159
20,0.1,0.460261518743752,0.484001197644376
20,0.1,0.628990115949085,0.641024861970841
20,0.1,0.880260435903027,0.899402759781441
20,0.1,0.0431606189877813,0.0672094209140202
20,0.1,0.728264948070286,0.744169378149162
20,0.1,0.72932625080912,0.620824521840143
20,0.1,0.905695980652529,0.913085693825163
20,0.1,0.163572685223962,0.23884526168223
20,0.1,0.670152047506656,0.66084689829914
20,0.1,0.786831992093508,0.735451538546765
20,0.1,0.0633373936753125,0.0826700097024612
20,0.1,0.493880032975118,0.610598182192224
20,0.1,0.102264951447901,0.12668994942052
20,0.1,0.0975492866666387,0.115749358105599
20,0.1,0.404932778242971,0.379175478159857
20,0.1,0.143112475281,0.110532317711793
20,0.1,0.0178149139868316,0.0187595875002172
20,0.1,0.0865239961526049,0.057127240267928
20,0.1,0.508575977791354,0.600296406419151
20,0.1,0.191897447153724,0.247261748248352
20,0.1,0.737407139872343,0.744169378149162
20,0.1,0.592628386131606,0.630968896827097
20,0.1,0.0442418804805839,0.0404881530480022
20,0.1,0.582513218802934,0.630968896827097
20,0.1,0.0639649510294497,0.057127240267928
20,0.1,0.19650938964061,0.230584388008096
20,0.1,0.78970920103446,0.800848838603348
20,0.1,0.315371978192981,0.329398928871773
20,0.1,0.384127265022846,0.319756941203476
20,0.1,0.489052903965133,0.505334183437874
20,0.1,0.273757178130219,0.300830942817208
20,0.1,0.465679399462054,0.473347734444605
20,0.1,0.386870157177538,0.452104018936732
20,0.1,0.501028232311336,0.53728710757535
20,0.1,0.91878402335885,0.913085693825163
20,0.1,0.745672378041369,0.76115473831777
20,0.1,0.273160363802511,0.264548461453235
20,0.1,0.767011053065099,0.793236844242793
20,0.1,0.130824820663265,0.110532317711793
20,0.1,0.0887284813282466,0.132415903173266
20,0.1,0.194324021491629,0.163630917761111
20,0.1,0.262924261881749,0.206763155757207
20,0.1,0.0517946533570597,0.0404881530480022
20,0.1,0.545202710719237,0.600296406419151
20,0.1,0.249198930176943,0.264548461453235
20,0.1,0.0866253898680993,0.150626319405639
20,0.1,0.253454975702971,0.23884526168223
20,0.1,0.262648931307806,0.310232530902841
20,0.1,0.127175516526493,0.170392425794563
20,0.1,0.0478023549948283,0.0510804749765914
20,0.1,0.444138894172844,0.452104018936732
20,0.1,0.203141951730705,0.19170664095218
20,0.1,0.182049456262386,0.255830621850838
20,0.1,0.952355517357114,0.961866904868791
20,0.1,0.921911327879005,0.908684580723561
20,0.1,0.11818867734806,0.0869143061748372
20,0.1,0.590596445857891,0.53728710757535
20,0.1,0.42529674891506,0.494665816562126
20,0.1,0.193506427867473,0.23884526168223
20,0.1,0.30379184713464,0.33915310170086
20,0.1,0.460307480810475,0.46271289242465
20,0.1,0.748268701479895,0.717584181573155
20,0.1,0.0306247943342445,0.0317162230520068
20,0.1,0.662465566945285,0.699169057182792
20,0.1,0.567825943357458,0.579493633628663
20,0.1,0.522346206878808,0.579493633628663
20,0.1,0.790091721049968,0.769415611991904
20,0.1,0.14069365739146,0.138313530722971
20,0.1,0.356010543618717,0.410074048159844
20,0.1,0.873985020693279,0.904124340727813
20,0.1,0.00521785732789814,0.00659719143299934
20,0.1,0.788874668217641,0.815568802227892
20,0.1,0.962195777153777,0.977022885065638
20,0.1,0.776911781237335,0.744169378149162
20,0.1,0.0403261932230063,0.045543074662386
20,0.1,0.273139763638101,0.310232530902841
20,0.1,0.0403606396155032,0.0510804749765914
20,0.1,0.298448747410888,0.358975138029159
50,0.1,0.69830963783588,0.747055854337829
50,0.1,0.0152833362258547,0.0194757421403026
50,0.1,0.00102390693794335,0.00104165792229624
50,0.1,0.818317302015556,0.814004378771476
50,0.1,0.334579644060183,0.338311371987662
50,0.1,0.0619611583412038,0.0459423173734578
50,0.1,0.0644299816256817,0.0743335923437783
50,0.1,0.0722041192751362,0.0834534794273473
50,0.1,0.00398660091533768,0.00634922993525216
50,0.1,0.325889096352322,0.348452850992189
50,0.1,0.882362093179954,0.884166889934491
50,0.1,0.18857395790756,0.18050791878256
50,0.1,0.0298851674916881,0.033089966722848
50,0.1,0.450751775424476,0.479382414798369
50,0.1,0.099756790450584,0.119918103788334
50,0.1,0.224841396460069,0.225162510847509
50,0.1,0.245882884060452,0.237765003236315
50,0.1,0.116001069094857,0.105425596643863
50,0.1,0.0394724713277072,0.031106244751654
50,0.1,0.16727958596943,0.175122908316594
